day,financial_status,order_name,customer_id,customer_type,variant_sku,product_price,shipping_region,shipping_postal_code,customer_cohort_week,customer_cohort_month,units_per_transaction
3/13/2024,paid,#883258,7.15E+12,Returning,SQ9178530,0,Pennsylvania,17603,2024-W02,2024-01,1
3/13/2024,paid,#883100,5.44E+12,Returning,,0,California,95060,2021-W49,2021-12,0
3/13/2024,paid,#883047,6.53E+12,Returning,BB-PET-SAFE,49.99,Washington,98155,2023-W11,2023-03,1
3/13/2024,paid,#883020,5.96E+12,Returning,SQ9178530,44.99,North Carolina,28110,2022-W32,2022-08,1
3/13/2024,paid,#883206,7.16E+12,Returning,SQ1726938,0,Florida,33037,2024-W02,2024-01,1
3/13/2024,paid,#883321,7.07E+12,Returning,SQBRM24,0,Alabama,35209,2023-W50,2023-12,1
3/13/2024,paid,#883039,6.59E+12,Returning,,0,Maryland,20902,2023-W17,2023-04,0
3/13/2024,paid,#883324,7.32E+12,First-time,BB710-30,79.99,Louisiana,70343,2024-W11,2024-03,1
3/13/2024,paid,#883267,5.09E+12,Returning,,0,Virginia,22033,2021-W15,2021-04,0
3/13/2024,paid,#883345,7.32E+12,First-time,BB1008-24,0,California,92024-1971,2024-W11,2024-03,1
3/13/2024,paid,#883143,7.07E+12,Returning,SQ9178530,0,South Carolina,29642,2023-W50,2023-12,1
3/13/2024,paid,#883253,3.54E+12,Returning,SQ8862610,0,Texas,76234,2020-W51,2020-12,1
3/13/2024,paid,#883319,7.32E+12,First-time,BB1135-25,49.99,New York,14042,2024-W11,2024-03,1
3/13/2024,paid,#883016,2.76E+12,Returning,,0,Georgia,30339,2020-W02,2020-01,0
3/13/2024,paid,#883231,7.04E+12,Returning,SQ8862610,0,Pennsylvania,17601,2023-W48,2023-11,1
3/13/2024,paid,#883354,7.17E+12,Returning,SQ9178530,179.97,Massachusetts,2030,2024-W03,2024-01,1
3/13/2024,paid,#883318,7.32E+12,First-time,,0,New York,10708,2024-W11,2024-03,0
3/13/2024,paid,#883144,6.39E+12,Returning,,0,Maryland,21136,2022-W50,2022-12,0
3/13/2024,paid,#883035,7.07E+12,Returning,SQ9178530,179.97,Connecticut,6877,2023-W50,2023-12,1
3/13/2024,paid,#883146,5.54E+12,Returning,,0,Texas,78664,2022-W06,2022-02,0
3/13/2024,paid,#883353,7.32E+12,First-time,SQ9178530,0,Ohio,45309-1236,2024-W11,2024-03,1
3/13/2024,paid,#883380,7.32E+12,First-time,,0,Washington,99203,2024-W11,2024-03,0
3/13/2024,paid,#883185,3.53E+12,Returning,SQBRM24,0,South Carolina,29412,2020-W50,2020-12,1
3/13/2024,paid,#883176,6.58E+12,Returning,,0,Virginia,23692,2023-W15,2023-04,0
3/13/2024,paid,#883385,7.32E+12,First-time,,0,Washington,98685,2024-W11,2024-03,0
3/13/2024,paid,#883187,6.60E+12,Returning,SQ9178530,0,Connecticut,6611,2023-W18,2023-05,1
3/13/2024,paid,#883076,1.18E+12,Returning,SQ3100795,43.99,New Hampshire,3301,2017-W52,2017-12,1
3/13/2024,paid,#883291,3.39E+12,Returning,,0,Pennsylvania,15205,2020-W38,2020-09,0
3/13/2024,paid,#883294,5.57E+12,Returning,,0,Pennsylvania,19114,2022-W08,2022-02,0
3/13/2024,paid,#883179,6.42E+12,Returning,,0,California,94513,2023-W01,2023-01,0
3/13/2024,paid,#883342,7.32E+12,First-time,,0,North Carolina,28657-8778,2024-W11,2024-03,0
3/13/2024,paid,#883210,6.40E+12,Returning,,0,New York,11721,2022-W51,2022-12,0
3/13/2024,paid,#883342,7.32E+12,First-time,BB1004-37,64.99,North Carolina,28657-8778,2024-W11,2024-03,1
3/13/2024,paid,#883261,5.57E+12,Returning,,0,Georgia,30076,2022-W08,2022-02,0
3/13/2024,paid,#883049,5.40E+12,Returning,SQ1726938,49.99,Washington,98391,2021-W46,2021-11,1
3/13/2024,paid,#883274,7.23E+12,Returning,SQ9178530GOOGLE,0,Colorado,80516,2024-W06,2024-02,1
3/13/2024,paid,#883092,5.46E+12,Returning,,0,California,94583,2021-W51,2021-12,0
3/13/2024,paid,#883344,5.39E+12,Returning,BB662-25,64.99,Ohio,44140,2021-W45,2021-11,1
3/13/2024,paid,#883112,6.22E+12,Returning,,0,Michigan,48082,2022-W37,2022-09,0
3/13/2024,paid,#883203,7.13E+12,Returning,,0,Illinois,60517,2024-W01,2024-01,0
3/13/2024,paid,#883167,7.07E+12,Returning,,0,Ohio,45069,2023-W50,2023-12,0
3/13/2024,paid,#883379,7.32E+12,First-time,,0,New York,14094,2024-W11,2024-03,0
3/13/2024,paid,#883135,5.65E+12,Returning,SQ9178530,0,Georgia,30263,2022-W16,2022-04,1
3/13/2024,paid,#883296,3.53E+12,Returning,,0,Texas,77429-7785,2020-W50,2020-12,0
3/13/2024,paid,#883237,7.16E+12,Returning,,0,Florida,33467,2024-W03,2024-01,0
3/13/2024,paid,#883303,6.37E+12,Returning,BBNYBGLA,0,Virginia,24354,2022-W48,2022-12,1
3/13/2024,paid,#883383,7.32E+12,First-time,BB-RainbowFields,0,Illinois,61073-9690,2024-W11,2024-03,1
3/13/2024,paid,#883079,5.46E+12,Returning,SQ9178530,44.99,Texas,78006,2021-W50,2021-12,1
3/13/2024,paid,#883241,7.08E+12,Returning,SQ1726938,0,Missouri,64108,2023-W50,2023-12,1
3/13/2024,paid,#883282,5.49E+12,Returning,,0,Massachusetts,2459,2022-W02,2022-01,0
3/13/2024,paid,#883222,5.12E+12,Returning,SQ9178530,0,Massachusetts,2056,2021-W18,2021-05,1
3/13/2024,paid,#883271,2.78E+12,Returning,,0,Pennsylvania,15147,2019-W50,2019-12,0
3/13/2024,paid,#883312,7.07E+12,Returning,,0,Pennsylvania,15317,2023-W50,2023-12,0
3/13/2024,paid,#883190,7.08E+12,Returning,SQ9178530,0,Maryland,20772,2023-W50,2023-12,1
3/13/2024,paid,#883070,5.41E+12,Returning,,0,Oklahoma,73034,2021-W47,2021-11,0
3/13/2024,paid,#883323,3.51E+12,Returning,,0,Oregon,97420,2020-W49,2020-11,0
3/13/2024,paid,#883126,7.32E+12,First-time,BB1289P,99.99,Idaho,83858,2024-W11,2024-03,1
3/13/2024,paid,#883235,5.50E+12,Returning,SQ9178530,0,New York,11249,2022-W03,2022-01,1
3/13/2024,paid,#883177,3.03E+12,Returning,SQ8862610,0,Illinois,60614,2020-W18,2020-04,1
3/13/2024,paid,#882982,5.46E+12,Returning,,0,Indiana,46240,2021-W50,2021-12,0
3/13/2024,refunded,#882087,7.03E+12,Returning,SQ9178530,59.99,Ohio,45648,2023-W48,2023-11,0
3/13/2024,paid,#882980,6.19E+12,Returning,SQ8862610,79.99,Colorado,80538,2022-W36,2022-09,1
3/13/2024,refunded,#881753,7.31E+12,First-time,BB089-24,64.99,South Carolina,29152,2024-W10,2024-03,0
3/13/2024,paid,#883314,2.75E+12,Returning,,0,Massachusetts,1880,2019-W48,2019-11,0
3/13/2024,refunded,#883336,7.32E+12,First-time,,0,New York,12521,2024-W11,2024-03,0
3/13/2024,paid,#883305,3.53E+12,Returning,,0,Texas,77007,2020-W50,2020-12,0
3/13/2024,refunded,#883037,6.15E+12,Returning,SQ9178530,179.97,Colorado,80129-2411,2022-W33,2022-08,0
3/13/2024,paid,#883355,7.32E+12,First-time,BB335P,74.99,Florida,34684,2024-W11,2024-03,1
3/13/2024,refunded,#882769,7.31E+12,First-time,,0,New Jersey,7641,2024-W11,2024-03,0
3/13/2024,paid,#883077,5.45E+12,Returning,,0,Arizona,85122,2021-W49,2021-12,0
3/13/2024,refunded,#883088,5.44E+12,Returning,SQ9178530,38.99,California,91737,2021-W49,2021-12,1
3/13/2024,paid,#883120,7.32E+12,First-time,BB694-18,0,California,91042-2441,2024-W11,2024-03,0
3/13/2024,paid,#882980,6.19E+12,Returning,,0,Colorado,80538,2022-W36,2022-09,0
3/13/2024,paid,#883239,5.69E+12,Returning,SQ8862610,0,Arkansas,72701,2022-W19,2022-05,1
3/13/2024,paid,#883133,6.44E+12,Returning,,0,Florida,33325,2023-W03,2023-01,0
3/13/2024,paid,#883159,5.45E+12,Returning,,0,Pennsylvania,19096,2021-W50,2021-12,0
3/13/2024,paid,#883113,7.32E+12,First-time,SQ3100795,0,New Jersey,07450-3409,2024-W11,2024-03,1
3/13/2024,paid,#883247,6.40E+12,Returning,,0,Kentucky,42301,2022-W50,2022-12,0
3/13/2024,paid,#883027,5.45E+12,Returning,SQ8862610,54.99,District Of Columbia,20012,2021-W50,2021-12,1
3/13/2024,paid,#883230,1.18E+12,Returning,,0,Texas,75074,2016-W52,2016-12,0
3/13/2024,paid,#883370,7.32E+12,First-time,BB-RainbowFields,0,South Dakota,57701-4575,2024-W11,2024-03,1
3/14/2024,paid,#883852,6.41E+12,Returning,,0,California,94707,2022-W52,2022-12,0
3/14/2024,paid,#884285,7.24E+12,Returning,SQ9178530,0,Arizona,85024,2024-W07,2024-02,1
3/14/2024,paid,#883674,7.10E+12,Returning,SQ1726938,0,Arkansas,72143,2023-W51,2023-12,1
3/14/2024,paid,#883912,5.48E+12,Returning,,0,Pennsylvania,18966,2022-W06,2022-02,0
3/14/2024,paid,#884267,5.60E+12,Returning,,0,Kansas,67432,2022-W11,2022-03,0
3/14/2024,paid,#883833,7.07E+12,Returning,,0,Ohio,44313,2023-W50,2023-12,0
3/14/2024,paid,#883861,5.43E+12,Returning,,0,Texas,75701,2021-W48,2021-11,0
3/14/2024,paid,#883474,7.26E+12,Returning,SQ1726938,69.99,New York,14072,2024-W08,2024-02,1
3/14/2024,paid,#884216,6.35E+12,Returning,,0,Massachusetts,1886,2022-W47,2022-11,0
3/14/2024,paid,#884502,6.44E+12,Returning,SQ9178530,329.94,Georgia,30083,2023-W03,2023-01,1
3/14/2024,paid,#883592,7.09E+12,Returning,SQ1726938,0,Colorado,80537,2023-W51,2023-12,1
3/14/2024,paid,#883620,5.46E+12,Returning,,0,Wisconsin,53140,2021-W50,2021-12,0
3/14/2024,paid,#883684,7.09E+12,Returning,SQ1726938,0,California,92679,2023-W51,2023-12,1
3/14/2024,paid,#884243,6.50E+12,Returning,SQ8862610,0,Iowa,50111,2023-W09,2023-02,1
3/14/2024,paid,#883471,7.25E+12,Returning,SQ1726938,69.99,Pennsylvania,17603,2024-W08,2024-02,1
3/14/2024,paid,#884239,6.57E+12,Returning,,0,Illinois,60004,2023-W15,2023-04,0
3/14/2024,paid,#883684,7.09E+12,Returning,,0,California,92679,2023-W51,2023-12,0
3/14/2024,paid,#884039,6.38E+12,Returning,SQ9178530,0,Michigan,49855,2022-W49,2022-12,1
3/14/2024,paid,#884149,7.22E+12,Returning,,0,Nebraska,69033,2024-W06,2024-02,0
3/14/2024,paid,#884065,7.03E+12,Returning,,0,Massachusetts,1741,2023-W48,2023-11,0
3/14/2024,paid,#883790,7.09E+12,Returning,SQ8862610,0,Texas,75703,2023-W51,2023-12,1
3/14/2024,paid,#884105,5.43E+12,Returning,SQ9178530,0,Pennsylvania,17055,2021-W48,2021-11,1
3/14/2024,paid,#883696,5.25E+12,Returning,SQ9178530,0,Minnesota,55123,2021-W31,2021-08,1
3/14/2024,paid,#883708,7.09E+12,Returning,SQ9178530,0,Florida,33455,2023-W51,2023-12,1
3/14/2024,paid,#883693,7.03E+12,Returning,,0,Texas,78745,2023-W47,2023-11,0
3/14/2024,paid,#884007,5.46E+12,Returning,SQ1726938,0,New Jersey,8057,2021-W50,2021-12,1
3/14/2024,paid,#883919,6.38E+12,Returning,,0,Florida,33809,2022-W49,2022-12,0
3/14/2024,partially_refunded,#787509,3.60E+12,Returning,,0,Georgia,30328,2021-W04,2021-01,0
3/14/2024,paid,#883531,5.46E+12,Returning,,0,North Carolina,27834,2021-W50,2021-12,0
3/14/2024,paid,#883602,3.49E+12,Returning,SQ1726938,0,Minnesota,55941,2020-W47,2020-11,1
3/14/2024,paid,#883824,7.06E+12,Returning,,0,New York,11772,2023-W49,2023-12,0
3/14/2024,paid,#883698,6.36E+12,Returning,SQ9178530,0,Connecticut,6840,2022-W48,2022-11,1
3/14/2024,paid,#884275,5.41E+12,Returning,,0,Washington,99171,2021-W46,2021-11,0
3/14/2024,paid,#884503,6.15E+12,Returning,BB710-30,79.99,South Carolina,29671,2022-W33,2022-08,1
3/14/2024,paid,#883801,6.54E+12,Returning,SQ1726938,0,Massachusetts,1890,2023-W12,2023-03,1
3/14/2024,paid,#883977,7.08E+12,Returning,,0,Minnesota,55344,2023-W50,2023-12,0
3/14/2024,paid,#884214,5.46E+12,Returning,,0,Florida,34746,2021-W50,2021-12,0
3/14/2024,paid,#883771,7.06E+12,Returning,,0,New York,12302,2023-W49,2023-12,0
3/14/2024,paid,#883547,7.32E+12,First-time,,0,Florida,33408,2024-W11,2024-03,0
3/14/2024,paid,#883572,1.18E+12,Returning,SQ8862610,0,Illinois,60030,2016-W07,2016-02,1
3/14/2024,paid,#884059,6.63E+12,Returning,,0,Delaware,19707,2023-W21,2023-05,0
3/14/2024,paid,#884290,7.24E+12,Returning,,0,Colorado,80222,2024-W07,2024-02,0
3/14/2024,paid,#884205,2.80E+12,Returning,,0,Tennessee,37601,2019-W51,2019-12,0
3/14/2024,paid,#883560,7.32E+12,First-time,SQ8862610,0,Michigan,49006-3911,2024-W11,2024-03,1
3/14/2024,paid,#883676,3.50E+12,Returning,,0,Pennsylvania,16001,2020-W48,2020-11,0
3/14/2024,paid,#884500,5.44E+12,Returning,BB660B,84.99,Indiana,46202,2021-W49,2021-12,1
3/14/2024,paid,#884422,7.25E+12,Returning,SQ1726938,0,Washington,98104,2024-W08,2024-02,1
3/14/2024,paid,#883983,5.37E+12,Returning,,0,Pennsylvania,18066,2021-W43,2021-10,0
3/14/2024,paid,#883509,6.42E+12,Returning,,0,Florida,32128,2023-W01,2023-01,0
3/14/2024,paid,#884139,7.04E+12,Returning,,0,Montana,59911,2023-W48,2023-11,0
3/14/2024,paid,#883767,6.40E+12,Returning,,0,Pennsylvania,19510,2022-W51,2022-12,0
3/14/2024,paid,#884381,7.09E+12,Returning,,0,Rhode Island,2861,2023-W51,2023-12,0
3/14/2024,paid,#884137,7.22E+12,Returning,SQ9178530,0,Florida,33428,2024-W06,2024-02,1
3/14/2024,paid,#883922,6.32E+12,Returning,,0,Maryland,21601,2022-W45,2022-11,0
3/14/2024,paid,#883840,5.45E+12,Returning,,0,Montana,59718,2021-W50,2021-12,0
3/14/2024,paid,#884355,3.54E+12,Returning,SQ9178530,0,Louisiana,70401,2020-W51,2020-12,1
3/14/2024,paid,#883949,6.30E+12,Returning,,0,Mississippi,38754,2022-W44,2022-11,0
3/14/2024,paid,#884143,7.22E+12,Returning,SQ9178530,0,Maine,4042,2024-W06,2024-02,1
3/14/2024,paid,#883836,2.80E+12,Returning,,0,South Carolina,29302,2019-W51,2019-12,0
3/14/2024,paid,#884223,7.09E+12,Returning,,0,Maryland,21122,2023-W51,2023-12,0
3/14/2024,paid,#883446,7.10E+12,Returning,SQ1726938,209.97,Pennsylvania,19390,2023-W51,2023-12,1
3/14/2024,paid,#884372,3.54E+12,Returning,,0,Massachusetts,2140,2020-W51,2020-12,0
3/14/2024,paid,#883599,5.43E+12,Returning,,0,Illinois,60194,2021-W48,2021-12,0
3/14/2024,paid,#883596,6.57E+12,Returning,SQ1726938,0,Georgia,30305,2023-W15,2023-04,1
3/14/2024,paid,#883910,7.07E+12,Returning,,0,Connecticut,6824,2023-W50,2023-12,0
3/14/2024,paid,#883870,6.97E+12,Returning,,0,Pennsylvania,18940-1906,2023-W44,2023-11,0
3/14/2024,paid,#883758,6.39E+12,Returning,SQ1726938,0,California,95051,2022-W50,2022-12,1
3/14/2024,refunded,#883500,7.08E+12,Returning,SQ9178530,179.97,Massachusetts,2642,2023-W50,2023-12,0
3/14/2024,paid,#883812,7.03E+12,Returning,SQ9178530,0,Indiana,46142,2023-W48,2023-11,1
3/14/2024,paid,#884269,2.68E+12,Returning,,0,New York,14028,2019-W45,2019-11,0
3/14/2024,paid,#884327,7.05E+12,Returning,,0,Michigan,49712,2023-W49,2023-12,0
3/14/2024,paid,#883548,7.32E+12,First-time,BB961P,59.99,New York,11705,2024-W11,2024-03,1
3/14/2024,paid,#884297,7.08E+12,Returning,,0,California,94598,2023-W50,2023-12,0
3/14/2024,paid,#883448,7.23E+12,Returning,,0,Maryland,21286,2024-W07,2024-02,0
3/14/2024,paid,#883883,5.50E+12,Returning,SQ1726938,0,Massachusetts,1760,2022-W03,2022-01,1
3/14/2024,paid,#883739,6.36E+12,Returning,SQ9178530,0,Georgia,30092,2022-W47,2022-11,1
3/14/2024,paid,#883915,6.98E+12,Returning,,0,New York,13460,2023-W44,2023-11,0
3/14/2024,paid,#883895,7.03E+12,Returning,,0,Colorado,80231,2023-W48,2023-11,0
3/14/2024,paid,#883422,7.09E+12,Returning,,0,Mississippi,38863,2023-W51,2023-12,0
3/14/2024,paid,#884157,7.04E+12,Returning,,0,Indiana,46746,2023-W48,2023-12,0
3/14/2024,paid,#884426,5.45E+12,Returning,,0,Maryland,21403,2021-W49,2021-12,0
3/14/2024,paid,#883891,7.07E+12,Returning,,0,Colorado,80907,2023-W50,2023-12,0
3/14/2024,paid,#883956,7.09E+12,Returning,,0,Delaware,19808,2023-W51,2023-12,0
3/14/2024,paid,#884466,7.32E+12,First-time,,0,Indiana,46160,2024-W11,2024-03,0
3/14/2024,paid,#884015,7.00E+12,Returning,SQ1726938,0,North Carolina,27041,2023-W46,2023-11,1
3/14/2024,paid,#884406,7.25E+12,Returning,,0,Virginia,23601,2024-W08,2024-02,0
3/14/2024,paid,#883495,2.78E+12,Returning,,0,Arizona,85374,2019-W50,2019-12,0
3/14/2024,paid,#883465,7.10E+12,Returning,SQ9178530,59.99,Alabama,35473,2023-W51,2023-12,1
3/14/2024,paid,#884221,7.08E+12,Returning,,0,Maryland,20815,2023-W50,2023-12,0
3/14/2024,paid,#883712,7.09E+12,Returning,SQ9178530,0,Massachusetts,2324,2023-W51,2023-12,1
3/14/2024,paid,#884410,7.09E+12,Returning,BB-PLANTS,0,Michigan,48103,2023-W51,2023-12,1
3/14/2024,paid,#884452,7.32E+12,First-time,BB317P,44.99,Texas,76065,2024-W11,2024-03,1
3/14/2024,paid,#883666,3.38E+12,Returning,SQ9178530,0,California,91405,2020-W38,2020-09,1
3/14/2024,paid,#884338,7.05E+12,Returning,SQ9178530,0,Pennsylvania,18324,2023-W49,2023-12,1
3/14/2024,paid,#884438,5.44E+12,Returning,,0,North Carolina,28409,2021-W49,2021-12,0
3/14/2024,paid,#883981,7.09E+12,Returning,BB-PET-SAFE,0,California,92627,2023-W51,2023-12,1
3/14/2024,paid,#884458,7.32E+12,First-time,SQ5173256,188.97,Illinois,60126,2024-W11,2024-03,1
3/14/2024,paid,#884125,3.61E+12,Returning,,0,Florida,32259,2021-W05,2021-02,0
3/14/2024,paid,#884245,5.53E+12,Returning,,0,Connecticut,06460-5115,2022-W05,2022-02,0
3/14/2024,paid,#883579,7.09E+12,Returning,,0,Tennessee,37122,2023-W51,2023-12,0
3/14/2024,paid,#884488,7.32E+12,First-time,BB-RainbowFields,0,Florida,34786-6837,2024-W11,2024-03,1
3/14/2024,paid,#883394,6.95E+12,Returning,SQ8862610,79.99,North Carolina,27604,2023-W43,2023-10,1
3/14/2024,paid,#883791,6.38E+12,Returning,,0,Florida,32776,2022-W49,2022-12,0
3/14/2024,paid,#884268,6.34E+12,Returning,BBNYBGLA,0,Massachusetts,1824,2022-W46,2022-11,1
3/14/2024,paid,#884184,1.35E+12,Returning,,0,South Carolina,29651,2019-W06,2019-02,0
3/14/2024,paid,#883519,2.79E+12,Returning,SQ8862610,54.99,Rhode Island,2818,2019-W51,2019-12,1
3/14/2024,paid,#884397,7.25E+12,Returning,SQ9178530,0,Texas,77057,2024-W08,2024-02,1
3/14/2024,paid,#884460,7.32E+12,First-time,BB-RainbowFields,0,Florida,33432-5158,2024-W11,2024-03,1
3/14/2024,paid,#883492,1.52E+12,Returning,SQ9178530,179.97,Massachusetts,1864,2019-W19,2019-05,1
3/14/2024,paid,#883471,7.25E+12,Returning,,0,Pennsylvania,17603,2024-W08,2024-02,0
3/14/2024,paid,#883732,3.50E+12,Returning,SQ9178530,0,Pennsylvania,19382,2020-W48,2020-11,1
3/14/2024,paid,#883835,6.36E+12,Returning,,0,Ohio,45305,2022-W48,2022-11,0
3/14/2024,paid,#883719,7.10E+12,Returning,SQ9178530,0,Virginia,22302,2023-W51,2023-12,1
3/14/2024,paid,#884171,7.08E+12,Returning,SQ9178530,0,Texas,75208,2023-W50,2023-12,1
3/14/2024,paid,#884469,3.07E+12,Returning,BB1249-24,69.99,Illinois,60607,2020-W20,2020-05,2
3/14/2024,paid,#883878,7.09E+12,Returning,,0,Virginia,22308,2023-W51,2023-12,0
3/14/2024,paid,#884189,7.07E+12,Returning,,0,North Carolina,28090,2023-W50,2023-12,0
3/14/2024,paid,#883844,2.11E+12,Returning,,0,Tennessee,38120,2019-W29,2019-07,0
3/14/2024,paid,#883673,5.75E+12,Returning,,0,Texas,75069,2022-W24,2022-06,0
3/14/2024,paid,#883741,7.10E+12,Returning,,0,Texas,75081,2023-W51,2023-12,0
3/14/2024,paid,#884323,7.02E+12,Returning,,0,Minnesota,55068,2023-W47,2023-11,0
3/14/2024,paid,#883571,7.09E+12,Returning,SQ9178530,0,Maine,4086,2023-W50,2023-12,1
3/14/2024,refunded,#883413,7.06E+12,Returning,SQ1726938,209.97,Indiana,46173,2023-W49,2023-12,1
3/14/2024,paid,#883664,6.71E+12,Returning,,0,Florida,34986,2023-W24,2023-06,0
3/14/2024,paid,#884019,7.08E+12,Returning,,0,Arizona,85202,2023-W50,2023-12,0
3/14/2024,paid,#883578,6.51E+12,Returning,,0,Texas,75243,2023-W09,2023-03,0
3/14/2024,paid,#883692,3.22E+12,Returning,SQ1726938,0,New York,11375,2020-W27,2020-07,1
3/14/2024,paid,#883972,7.16E+12,Returning,SQ9178530,0,Nebraska,68136,2024-W02,2024-01,1
3/14/2024,paid,#884390,7.02E+12,Returning,SQ1726938,0,Idaho,83835,2023-W47,2023-11,1
3/14/2024,paid,#883723,7.10E+12,Returning,SQ9178530,0,New York,14610,2023-W51,2023-12,1
3/14/2024,paid,#883562,7.06E+12,Returning,SQ9178530,0,Georgia,30062,2023-W49,2023-12,1
3/14/2024,paid,#884251,5.47E+12,Returning,,0,Texas,75207,2021-W51,2021-12,0
3/14/2024,paid,#884316,6.39E+12,Returning,SQ1726938,0,Pennsylvania,19041,2022-W50,2022-12,1
3/14/2024,paid,#883459,7.10E+12,Returning,SQ9178530,179.97,Florida,33903,2023-W51,2023-12,1
3/14/2024,paid,#884207,5.42E+12,Returning,,0,Virginia,23662,2021-W47,2021-11,0
3/14/2024,paid,#884417,7.25E+12,Returning,SQ9178530,0,Ohio,44212,2024-W08,2024-02,1
3/14/2024,paid,#884330,6.38E+12,Returning,,0,California,94513,2022-W49,2022-12,0
3/14/2024,paid,#883689,5.12E+12,Returning,,0,Texas,77079,2021-W18,2021-05,0
3/14/2024,paid,#883778,6.32E+12,Returning,,0,California,95926,2022-W45,2022-11,0
3/14/2024,paid,#884043,7.17E+12,Returning,,0,Michigan,48236,2024-W03,2024-01,0
3/14/2024,paid,#883889,5.46E+12,Returning,,0,New York,10960,2021-W50,2021-12,0
3/14/2024,paid,#884062,7.09E+12,Returning,,0,Arizona,85207,2023-W50,2023-12,0
3/14/2024,paid,#883736,7.06E+12,Returning,,0,New York,11596,2023-W49,2023-12,0
3/14/2024,paid,#884403,7.05E+12,Returning,SQ9178530,0,Illinois,60056,2023-W49,2023-12,1
3/14/2024,paid,#884215,7.10E+12,Returning,SQ8862610,0,Georgia,30345,2023-W52,2023-12,1
3/14/2024,paid,#883953,5.49E+12,Returning,,0,Tennessee,37919,2022-W02,2022-01,0
3/14/2024,paid,#883716,7.03E+12,Returning,,0,Pennsylvania,18848,2023-W47,2023-11,0
3/14/2024,paid,#883488,2.78E+12,Returning,,0,New York,14094,2019-W50,2019-12,0
3/14/2024,paid,#884504,7.32E+12,First-time,,0,Texas,75965,2024-W11,2024-03,0
3/14/2024,paid,#883964,7.09E+12,Returning,,0,Florida,32754,2023-W51,2023-12,0
3/14/2024,paid,#883749,7.09E+12,Returning,,0,Alabama,35603,2023-W51,2023-12,0
3/14/2024,paid,#883898,3.36E+12,Returning,SQ8862610,0,Arizona,85213,2020-W37,2020-09,1
3/14/2024,paid,#883417,7.09E+12,Returning,,0,Florida,34134,2023-W51,2023-12,0
3/14/2024,paid,#884237,7.05E+12,Returning,SQ1726938,0,Texas,75056,2023-W48,2023-12,1
3/14/2024,paid,#884154,7.07E+12,Returning,SQ1726938,0,Illinois,60441,2023-W50,2023-12,1
3/14/2024,paid,#883536,3.54E+12,Returning,SQ1726938,149.97,Texas,75229,2020-W51,2020-12,1
3/14/2024,paid,#883754,6.40E+12,Returning,SQ9178530,0,California,96001,2022-W51,2022-12,1
3/14/2024,paid,#884151,7.04E+12,Returning,,0,California,91361,2023-W48,2023-12,0
3/14/2024,paid,#884388,3.54E+12,Returning,SQ1726938,0,Illinois,60563,2020-W51,2020-12,1
3/14/2024,paid,#883438,5.61E+12,Returning,SQ9178530,44.99,California,95648,2022-W12,2022-03,1
3/14/2024,paid,#884473,5.53E+12,Returning,,0,New Jersey,7030,2023-W41,2023-10,0
3/14/2024,paid,#883825,1.18E+12,Returning,,0,California,90808,2017-W52,2017-12,0
3/14/2024,paid,#883847,7.07E+12,Returning,SQ9178530,0,Ohio,44087,2023-W49,2023-12,1
3/14/2024,paid,#884190,7.08E+12,Returning,,0,California,95121,2023-W50,2023-12,0
3/14/2024,paid,#884431,7.09E+12,Returning,,0,Florida,32097,2023-W50,2023-12,0
3/14/2024,paid,#883453,7.25E+12,Returning,SQ8862610,79.99,Arizona,85050,2024-W07,2024-02,1
3/14/2024,paid,#883742,7.06E+12,Returning,,0,Oregon,97376,2023-W49,2023-12,0
3/14/2024,paid,#884003,3.49E+12,Returning,SQ9178530,0,South Carolina,29585,2020-W47,2020-11,1
3/14/2024,paid,#884232,7.24E+12,Returning,,0,Colorado,80027,2024-W07,2024-02,0
3/14/2024,paid,#883845,7.07E+12,Returning,,0,Illinois,60062,2023-W50,2023-12,0
3/14/2024,paid,#884001,7.16E+12,Returning,SQ1726938,0,Massachusetts,2176,2024-W03,2024-01,1
3/14/2024,paid,#883993,7.09E+12,Returning,SQ9178530,0,Texas,77056,2023-W51,2023-12,1
3/14/2024,paid,#884000,6.39E+12,Returning,SQ9178530,0,New Mexico,88007,2022-W50,2022-12,1
3/14/2024,paid,#883445,3.58E+12,Returning,,0,Michigan,48371-5941,2021-W02,2021-01,0
3/14/2024,paid,#884179,7.09E+12,Returning,SQ1726938,0,Tennessee,37075,2023-W51,2023-12,1
3/14/2024,paid,#884225,7.07E+12,Returning,SQ9178530,0,Pennsylvania,15108,2023-W50,2023-12,1
3/14/2024,paid,#883508,3.54E+12,Returning,SQ8862610,474.94,Massachusetts,1545,2020-W51,2020-12,1
